DB01612--0.6699999999999999
DB01365--0.17000000000000004
DB01616--0.41000000000000003
DB00841--0.30000000000000004
DB01607--0.08999999999999997
DB00458--0.050000000000000044
DB03085--0.30000000000000004
DB01427--0.5800000000000001
DB00808--0.44999999999999996
DB00328--0.040000000000000036
DB09115--0.38
DB01362--0.07999999999999996
DB11705--0.20999999999999996
DB08946--0.26
DB09133--0.040000000000000036
DB01218--0.5700000000000001
DB04711--0.17000000000000004
DB09134--0.040000000000000036
DB09313--0.54
DB09135--0.0
DB01359--0.41000000000000003
DB08987--0.25
DB01029--0.5
DB00811--0.53
DB08943--0.020000000000000018
DB00221--0.26
DB00951--0.54
DB00686--0.42000000000000004
DB01625--0.32999999999999996
DB00479--0.45999999999999996
DB02325--0.32999999999999996
DB01064--0.07999999999999996
DB00270--0.26
DB01221--0.5700000000000001
DB01026--0.18000000000000005
DB01009--0.5700000000000001
DB00465--0.53
DB00920--0.16000000000000003
DB11336--0.48
DB00226--0.65
DB00598--0.42000000000000004
DB00555--0.64
DB00448--0.06999999999999995
DB00968--0.18999999999999995
DB03017--0.0
DB01056--0.29000000000000004
DB01097--0.6699999999999999
DB01006--0.5700000000000001
DB01393--0.43999999999999995
DB01203--0.43999999999999995
DB00343--0.42000000000000004
DB13766--0.43000000000000005
DB01210--0.31000000000000005
DB00978--0.14
DB00836--0.39
DB00455--0.43999999999999995
DB00186--0.10999999999999999
DB00678--0.31999999999999995
DB00408--0.56
DB09212--0.32999999999999996
DB01339--0.55
DB09213--0.0
DB04812--0.5900000000000001
DB06795--0.47
DB09238--0.43999999999999995
DB00537--0.18999999999999995
DB00934--0.49
DB00579--0.5
DB12243--0.62
DB00643--0.65
DB12554--0.48
DB04930--0.6699999999999999
DB00657--0.54
DB00888--0.69
DB00737--0.08999999999999997
DB00939--0.29000000000000004
DB00784--0.25
DB09488--0.53
DB01340--0.42000000000000004
DB00881--0.12
DB00775--0.6
DB00760--0.08999999999999997
DB01333--0.18999999999999995
DB00358--0.4
DB01043--0.4
DB00170--0.31999999999999995
DB04843--0.30000000000000004
DB00454--0.25
DB13583--0.47
DB00532--0.51
DB00961--0.010000000000000009
DB04951--0.69
DB00371--0.15000000000000002
DB09090--0.5700000000000001
DB00244--0.31999999999999995
DB00933--0.07999999999999996
DB00816--0.09999999999999998
DB00333--0.09999999999999998
DB00304--0.13
DB00940--0.54
DB00423--0.24
DB00553--0.5700000000000001
DB13624--0.44999999999999996
DB09543--0.12
DB13801--0.65
DB00422--0.51
DB01107--0.55
DB13284--0.5900000000000001
DB00340--0.55
DB00507--0.5700000000000001
DB01233--0.49
DB00708--0.28
DB00524--0.47
DB00264--0.27
DB00916--0.13
DB01011--0.61
DB00214--0.5900000000000001
DB00379--0.36
DB06148--0.28
DB00445--0.31000000000000005
DB01110--0.16000000000000003
DB00683--0.35
DB00211--0.29000000000000004
DB00235--0.65
DB00805--0.6599999999999999
DB00274--0.16000000000000003
DB00370--0.45999999999999996
DB00648--0.55
DB01204--0.43999999999999995
DB01171--0.5
DB00745--0.7
DB09205--0.48
DB08881--0.45999999999999996
DB12615--0.25
DB11282--0.5
DB01177--0.030000000000000027
DB00923--0.10999999999999999
DB01328--0.06999999999999995
DB00319--0.28
DB01261--0.52
DB00229--0.09999999999999998
DB00715--0.5900000000000001
DB00157--0.33999999999999997
DB01296--0.36
DB00368--0.17000000000000004
DB11512--0.35
DB01092--0.43000000000000005
DB04173--0.32999999999999996
DB00552--0.45999999999999996
DB11217--0.0
DB01197--0.45999999999999996
DB04465--0.050000000000000044
DB00461--0.45999999999999996
DB00908--0.0
DB01426--0.31000000000000005
DB00400--0.31000000000000005
DB01331--0.16000000000000003
DB00652--0.06999999999999995
DB01337--0.0
DB00728--0.06000000000000005
DB01048--0.39
DB00955--0.10999999999999999
DB00491--0.19999999999999996
DB14512--0.25
DB00765--0.17000000000000004
DB00251--0.18999999999999995
DB11837--0.52
DB01602--0.06000000000000005
DB00601--0.52
DB13943--0.20999999999999996
DB14542--0.10999999999999999
DB01329--0.15000000000000002
DB11817--0.48
DB00779--0.31999999999999995
DB13153--0.5
DB00360--0.4
DB00142--0.33999999999999997
DB00739--0.14
DB06711--0.55
DB00700--0.30000000000000004
DB01036--0.45999999999999996
DB14677--0.030000000000000027
DB01253--0.010000000000000009
DB06212--0.47
DB14657--0.15000000000000002
DB06781--0.13
DB06786--0.15000000000000002
DB00288--0.06000000000000005
DB09070--0.14
DB12127--0.14
DB14596--0.18999999999999995
DB00496--0.49
DB00588--0.12
DB00952--0.41000000000000003
DB11256--0.050000000000000044
DB08912--0.37
DB04038--0.25
DB14895--0.47
DB00755--0.09999999999999998
DB01149--0.54
DB01156--0.35
DB12293--0.31000000000000005
DB00162--0.06000000000000005
DB03756--0.31000000000000005
DB06794--0.6599999999999999
DB01400--0.54
DB12371--0.56
DB00439--0.31999999999999995
DB01098--0.45999999999999996
DB00907--0.49
DB00159--0.24
DB11730--0.31999999999999995
DB00238--0.43999999999999995
DB01024--0.06999999999999995
DB00642--0.42000000000000004
DB01190--0.49
DB03312--0.08999999999999997
DB04820--0.62
DB13228--0.5800000000000001
DB00622--0.09999999999999998
DB05990--0.0
DB06803--0.56
DB11827--0.4
DB00255--0.45999999999999996
DB01115--0.040000000000000036
DB00523--0.0
DB01656--0.55
DB00665--0.44999999999999996
DB06712--0.07999999999999996
DB04743--0.6699999999999999
DB09563--0.0
DB00393--0.040000000000000036
DB00401--0.16000000000000003
DB01595--0.19999999999999996
DB01054--0.06999999999999995
DB00727--0.37
DB12070--0.31999999999999995
DB01262--0.17000000000000004
DB00444--0.30000000000000004
DB04821--0.5800000000000001
DB08934--0.35
DB00540--0.44999999999999996
DB05154--0.35
DB01326--0.15000000000000002
DB06152--0.21999999999999997
DB01165--0.07999999999999996
DB00338--0.0
DB00904--0.4
DB01173--0.31999999999999995
DB01042--0.43999999999999995
DB11359--0.41000000000000003
DB01096--0.5700000000000001
DB00991--0.62
DB12877--0.35
DB00842--0.09999999999999998
DB05013--0.4
DB14723--0.39
DB11712--0.37
DB04822--0.31000000000000005
DB12532--0.56
DB12001--0.41000000000000003
DB01580--0.47
DB01428--0.020000000000000018
DB00892--0.45999999999999996
DB01062--0.12
DB00935--0.28
DB03585--0.050000000000000044
DB00383--0.16000000000000003
DB00233--0.29000000000000004
DB00323--0.5900000000000001
DB00213--0.31000000000000005
DB01113--0.6
DB13154--0.49
DB01626--0.54
DB11815--0.43000000000000005
DB09136--0.24
DB13270--0.0
DB01230--0.6599999999999999
DB00299--0.31000000000000005
DB00738--0.53
DB00312--0.10999999999999999
DB00806--0.18999999999999995
DB12710--0.16000000000000003
DB01074--0.37
DB00639--0.65
DB01608--0.19999999999999996
DB00850--0.020000000000000018
DB09220--0.44999999999999996
DB01121--0.5700000000000001
DB00498--0.12
DB01620--0.07999999999999996
DB00830--0.14
DB01174--0.16000000000000003
DB04824--0.31000000000000005
DB00925--0.6
DB00191--0.16000000000000003
DB06819--0.51
DB01186--0.22999999999999998
DB00812--0.22999999999999998
DB01140--0.030000000000000027
DB01228--0.55
DB13248--0.42000000000000004
DB09242--0.6699999999999999
DB13292--0.45999999999999996
DB00960--0.47
DB01132--0.49
DB00236--0.53
DB09210--0.38
DB01291--0.6699999999999999
DB00670--0.33999999999999997
DB02925--0.55
DB01324--0.24
DB11943--0.31999999999999995
DB01297--0.49
DB09345--0.52
DB01588--0.13
DB09040--0.41000000000000003
DB01058--0.48
DB00457--0.29000000000000004
DB00750--0.24
DB01087--0.5
DB00794--0.12
DB01032--0.54
DB01599--0.55
DB01035--0.37
DB00721--0.22999999999999998
DB01168--0.5
DB00433--0.050000000000000044
DB00387--0.010000000000000009
DB00692--0.6
DB01131--0.5700000000000001
DB12466--0.7
DB00420--0.06999999999999995
DB01069--0.15000000000000002
DB01182--0.43999999999999995
DB00782--0.030000000000000027
DB00140--0.040000000000000036
DB00807--0.36
DB00777--0.13
DB12278--0.5
DB00818--0.35
DB00571--0.47
DB12667--0.13
DB06814--0.30000000000000004
DB00344--0.53
DB12141--0.44999999999999996
DB11363--0.35
DB14845--0.5
DB13125--0.42000000000000004
DB00545--0.6799999999999999
DB06691--0.56
DB00205--0.62
DB01589--0.26
DB01224--0.09999999999999998
DB01338--0.12
DB12245--0.61
DB00716--0.38
DB01129--0.19999999999999996
DB00481--0.51
DB11656--0.47
DB11085--0.30000000000000004
DB15480--0.5
DB00900--0.31999999999999995
DB00740--0.5900000000000001
DB00478--0.55
DB00734--0.06000000000000005
DB00953--0.4
DB11299--0.48
DB11952--0.32999999999999996
DB00533--0.62
DB11718--0.39
DB00268--0.5800000000000001
DB11652--0.44999999999999996
DB00833--0.13
DB09495--0.5
DB12457--0.29000000000000004
DB00802--0.30000000000000004
DB06274--0.43999999999999995
DB08797--0.51
DB01399--0.22999999999999998
DB00419--0.0
DB00513--0.39
DB13247--0.25
DB00418--0.050000000000000044
DB01105--0.54
DB00203--0.30000000000000004
DB00359--0.39
DB00192--0.31999999999999995
DB09333--0.33999999999999997
DB09268--0.31999999999999995
DB00489--0.49
DB13972--0.52
DB09101--0.36
DB00917--0.35
DB12789--0.42000000000000004
DB14104--0.13
DB00136--0.030000000000000027
DB06755--0.29000000000000004
DB00770--0.06999999999999995
DB00153--0.18000000000000005
DB00169--0.010000000000000009
DB01698--0.38
DB11176--0.19999999999999996
DB13854--0.15000000000000002
DB00132--0.020000000000000018
DB00766--0.5700000000000001
DB01222--0.040000000000000036
DB06412--0.4
DB00876--0.5
DB00471--0.54
DB01322--0.64
DB00768--0.17000000000000004
DB00688--0.5
DB00494--0.5
DB00910--0.14
DB06410--0.13
DB00137--0.41000000000000003
DB13155--0.36
DB08995--0.18000000000000005
DB11263--0.24
DB00875--0.28
DB01436--0.010000000000000009
DB00287--0.37
DB08964--0.15000000000000002
DB01415--0.18000000000000005
DB00982--0.0
DB00929--0.12
DB01240--0.5
DB11577--0.56
DB00427--0.18000000000000005
DB08860--0.44999999999999996
DB14544--0.0
DB00146--0.030000000000000027
DB00318--0.09999999999999998
DB00826--0.44999999999999996
DB00459--0.61
DB14725--0.030000000000000027
DB01551--0.07999999999999996
DB00869--0.45999999999999996
DB09167--0.52
DB01613--0.5800000000000001
DB00956--0.08999999999999997
DB00327--0.010000000000000009
DB14753--0.65
DB01202--0.26
DB00447--0.39
DB09383--0.0
DB00486--0.44999999999999996
DB06230--0.17000000000000004
DB01183--0.010000000000000009
DB00497--0.0
DB01192--0.07999999999999996
DB01022--0.62
DB00273--0.39
DB02300--0.06999999999999995
DB00295--0.010000000000000009
DB00619--0.38
DB12612--0.45999999999999996
DB09055--0.7
DB00240--0.17000000000000004
DB00865--0.43999999999999995
DB00905--0.37
DB11757--0.31000000000000005
DB11750--0.050000000000000044
DB00838--0.25
DB01260--0.08999999999999997
DB00547--0.12
DB00633--0.63
DB01070--0.13
DB13867--0.17000000000000004
DB00596--0.06000000000000005
DB01088--0.38
DB09236--0.20999999999999996
DB00654--0.39
DB06826--0.31000000000000005
DB00844--0.06999999999999995
DB09209--0.020000000000000018
DB04834--0.06000000000000005
DB00896--0.19999999999999996
DB01348--0.32999999999999996
DB09118--0.36
DB01624--0.07999999999999996
DB02546--0.5
DB06207--0.51
DB00202--0.45999999999999996
DB14186--0.51
DB06820--0.55
DB09355--0.49
DB00634--0.41000000000000003
DB01298--0.43999999999999995
DB00227--0.030000000000000027
DB06150--0.32999999999999996
DB00176--0.63
DB01581--0.18000000000000005
DB06821--0.15000000000000002
DB01582--0.040000000000000036
DB06616--0.32999999999999996
DB00576--0.42000000000000004
DB01268--0.43999999999999995
DB01015--0.44999999999999996
DB09073--0.36
DB00259--0.5
DB06729--0.5800000000000001
DB00891--0.44999999999999996
DB06147--0.42000000000000004
DB01138--0.6
DB00263--0.39
DB11560--0.6
DB01145--0.28
DB06176--0.52
DB00239--0.52
DB09496--0.18000000000000005
DB00391--0.49
DB08329--0.63
DB13273--0.19999999999999996
DB00669--0.38
DB00854--0.25
DB00504--0.030000000000000027
DB00870--0.48
DB00704--0.0
DB00514--0.040000000000000036
DB00671--0.09999999999999998
DB00722--0.07999999999999996
DB00542--0.49
DB00178--0.17000000000000004
DB00224--0.45999999999999996
DB04832--0.53
DB04880--0.65
DB15467--0.33999999999999997
DB01044--0.19999999999999996
DB00799--0.5900000000000001
DB09256--0.17000000000000004
